,date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W,power_W,GHI_ratio,DNI_ratio,K_PV
165,2018-07-02 09:15:00+00:00,277.72,241.14,29.86,38.5,4.15,146.0,926.57,14,0,21.200001,931.599976,171,0.7,0.0,393.9214778743393,642.8331912300756,92.07008359934974,305.8437499906282,5994537.499816313,0.0,0.7050136019457983,0.3751206429440478,0.0
166,2018-07-02 09:30:00+00:00,220.48,190.76,29.79,38.78,3.82,145.45,926.58,15,0,21.5,931.5,223,0.0,0.0,342.0721773244801,606.0294078828632,85.50248581999142,249.9626192262188,4899267.336833889,0.0,0.6445423352594352,0.31477020342364503,0.0
167,2018-07-02 09:45:00+00:00,158.67,138.64,29.53,40.22,3.73,172.73,926.55,23,8,21.299999,931.400024,178,0.0,0.0,289.9974960016079,562.4965303606184,78.29387010984655,195.6875906529857,3835476.77679852,0.0,0.5471426553252731,0.24647263141537498,
168,2018-07-02 10:00:00+00:00,113.97,97.54,28.58,45.18,4.3,218.27,926.58,24,9,21.4,931.400024,139,0.3,0.0,238.20633454109569,510.67172131100585,70.30778822497231,144.12138868197732,2824779.218166755,0.0,0.47845075245191576,0.1910033313565778,
169,2018-07-02 10:15:00+00:00,62.26,48.81,26.99,52.3,4.88,239.61,926.52,20,8,21.1,931.299988,158,0.0,0.0,187.35526563423423,448.6548658523418,61.362662554849535,96.6610123886076,1894555.8428167088,0.0,0.332309848827775,0.10879186589734662,
170,2018-07-02 10:30:00+00:00,70.43,58.57,26.25,56.61,4.74,244.49,926.31,14,0,21.1,931.299988,169,0.0,0.0,138.35232675303857,374.36162300122857,51.23155978921263,55.09490352613405,1079860.1091122276,0.0,0.5090626348895371,0.1564530026621019,
171,2018-07-02 10:45:00+00:00,49.28,36.75,25.84,58.79,4.08,244.21,926.17,12,0,21.299999,931.200012,222,0.0,0.0,92.55551877930056,286.24631243348733,39.68388402707488,29.842980648862664,584922.4207177082,0.0,0.532437186349834,0.128385933385742,
217,2018-07-02 22:15:00+00:00,78.97,63.15,20.8,67.36,2.25,332.78,926.88,60,23,18.799999,930.599976,183,0.0,0.582651,95.04545757435564,291.6380803447539,40.38237504106315,30.354108485071425,594940.5263074,582651.0,0.8308655880605389,0.21653550841285382,
218,2018-07-02 22:30:00+00:00,105.14,86.71,21.96,63.24,1.93,323.05,926.78,102,38,19.1,930.700012,112,0.0,1.051614,141.0720632133677,378.9546443187097,51.84451520655625,57.449594264234,1126012.0475789865,1051614.0,0.7452928496620808,0.22881366226791736,
219,2018-07-02 22:45:00+00:00,143.75,122.43,23.08,58.37,1.88,320.36,926.89,136,56,19.200001,930.5,21,0.0,1.975329,190.20931409439683,452.4936009776181,61.90115995491354,99.44528638280087,1949127.613102897,1975329.0,0.75574637700791,0.27056736213614613,
220,2018-07-02 23:00:00+00:00,170.72,147.67,23.93,55.39,1.8,309.33,927.06,151,64,19.6,930.5,287,0.0,2.103228,241.1327719208729,513.872078789185,70.78560364586093,147.21744905089736,2885462.0013975883,2103228.0,0.7079916953636701,0.2873672380642835,
221,2018-07-02 23:15:00+00:00,209.11,184.11,24.66,52.78,1.66,300.68,927.22,258,113,20.5,930.299988,150,0.0,2.799567,292.9527885584598,565.1747072726166,78.7226227082196,199.0028564828091,3900455.987063058,2799567.0,0.7138010224411001,0.32575767745953477,
222,2018-07-02 23:30:00+00:00,234.9,208.75,25.3,50.54,1.54,285.22,927.22,333,146,20.700001,930.299988,329,0.0,3.083787,345.0233145763933,608.2838097366536,85.89104811336324,253.42411773599136,4967112.707625431,3083787.0,0.68082355619475,0.34317862264059745,0.6208409556050178
223,2018-07-02 23:45:00+00:00,273.5,245.79,25.83,48.89,1.45,271.32,927.12,378,168,21.200001,930.200012,307,0.0,3.865392,396.84178986178,644.7427453618593,92.42499779181357,309.3929309953948,6064101.447509738,3865392.0,0.6891915291866314,0.3812218156282648,0.637422053944587
224,2018-07-03 00:00:00+00:00,300.05,271.3,26.32,47.14,1.43,254.47,926.99,441,197,22.6,930.099976,327,0.0,5.087538,447.5818593096611,674.3350989529717,98.75532785930488,365.7676003821146,7169044.967489447,5087538.0,0.6703801634471726,0.4023222288462261,0.7096535205276614
225,2018-07-03 00:15:00+00:00,335.98,306.1,26.76,45.84,1.43,241.05,926.94,505,230,23.6,930.0,359,0.0,6.025464,497.7042439179866,700.9649577410999,104.30799268524828,422.3199197118864,8277470.426352974,6025464.0,0.6750595441082152,0.43668374091969586,0.7279354307104181
226,2018-07-03 00:30:00+00:00,351.82,321.89,27.17,44.8,1.43,227.5,926.91,765,325,23.799999,930.0,343,0.0,8.299224,546.4957450956332,723.8850414349424,109.44562749742175,479.2337325711547,9392981.158394633,8299224.000000001,0.643774454160542,0.4446700533580913,0.8835559084011229
227,2018-07-03 00:45:00+00:00,365.84,336.53,27.59,43.75,1.34,214.82,926.8,347,135,24.1,930.200012,26,0.3,4.675419000000001,593.6740048194746,743.6937453462762,114.20599852841218,533.5975185366274,10458511.363317896,4675419.000000001,0.6162304514432044,0.452511537317429,0.4470444059943875
228,2018-07-03 01:00:00+00:00,356.37,328.82,27.94,42.89,1.16,198.55,926.61,343,130,23.5,930.200012,317,1.0,4.5190980000000005,638.9812450128651,760.8672087131835,118.61611994460748,586.3000948562642,11491481.85918278,4519098.000000001,0.5577158997723398,0.43216476703749235,0.3932563315486431
229,2018-07-03 01:15:00+00:00,346.99,321.41,28.27,42.27,1.13,156.57,926.44,335,127,24.200001,930.099976,346,0.7,4.376988,682.1803737778974,775.7868748484877,122.69506426128612,636.9349187648287,12483924.407790642,4376988.0,0.5086484650362751,0.41430193062079307,0.3506099409948784
230,2018-07-03 01:30:00+00:00,325.94,302.58,28.51,42.01,1.59,109.94,926.26,322,122,24.1,930.299988,336,1.1,4.192245,723.0526218681741,788.7603273313199,126.45602577604268,685.1397421812435,13428738.946752371,4192245.0,0.4507832350539832,0.3836146285700559,0.312184563019885
231,2018-07-03 01:45:00+00:00,313.4,291.77,28.69,42.12,2.43,89.94,926.07,335,128,24.299999,930.299988,1,1.0,4.533309,761.3961572789653,800.0370428765657,129.9078506746157,730.5902265426614,14319568.440236162,4533309.0,0.4116122691241459,0.3646956132817664,0.3165813983096012
232,2018-07-03 02:00:00+00:00,302.56,282.15,28.76,42.63,3.32,83.23,925.9,398,153,24.6,930.299988,349,0.8,6.096519,797.0252952424805,809.8203331339013,133.05618098059506,772.9954850059846,15150711.506117295,6096519.0,0.37961154031874433,0.3484106146212895,0.4023915970902391
233,2018-07-03 02:15:00+00:00,305.88,285.85,28.82,43.2,4.0,81.81,925.85,419,160,25.1,930.299988,33,0.0,5.54229,829.7701044763372,818.2764483011094,135.90431999772716,812.0950143251409,15917062.280772762,5542290.0,0.36863222517885114,0.3493318188412688,0.348198046991051
234,2018-07-03 02:30:00+00:00,310.98,290.96,28.86,43.71,4.42,81.8,925.88,585,207,26.4,930.299988,342,0.0,6.707592,859.4762798723609,825.5415574771257,138.45389448482217,841.5709021606708,16494789.682349147,6707592.0,0.3618249942234392,0.3524474296474917,0.4066491376472477
235,2018-07-03 02:45:00+00:00,322.67,302.36,28.95,43.95,4.59,82.08,925.94,777,244,27.1,930.200012,346,1.1,8.867664,886.005159158986,831.7271209961881,140.7053634701988,872.6786207051194,17104500.965820342,8867664.0,0.36418523827365173,0.3635326928354255,0.5184403811441278
236,2018-07-03 03:00:00+00:00,334.29,313.52,29.06,43.94,4.59,83.23,926.0,746,263,27.6,929.900024,105,0.9,10.13244,909.233837734065,836.9240433885432,142.65841249799962,899.8935116751782,17637912.82883349,10132440.0,0.367661195752565,0.3746098615241334,0.5744693319629092
237,2018-07-03 03:15:00+00:00,355.47,333.73,29.23,43.64,4.52,85.45,926.05,733,258,28.200001,929.900024,297,1.1,9.066618,929.055345946881,841.2058900053395,144.31226048025837,923.0767253366068,18092303.81659749,9066618.0,0.3826144497750128,0.3967280828215334,0.5011312042904387
238,2018-07-03 03:30:00+00:00,380.62,357.54,29.4,43.19,4.45,88.06,926.06,751,262,28.4,930.0,30,1.5,9.23715,945.3788371726596,844.6313697165523,145.66589641960627,942.119299453988,18465538.26929817,9237150.0,0.40261108566626963,0.42330892839083867,0.5002372454724593
239,2018-07-03 03:45:00+00:00,409.44,384.86,29.59,42.65,4.4,89.77,926.09,845,317,28.799999,929.900024,355,0.6,10.16086,958.1297788593683,847.2462388238329,146.71826115868146,956.9442928903158,18756108.14065019,10160860.0,0.42733250654982147,0.45424810682461303,0.5417360533328514
240,2018-07-03 04:00:00+00:00,432.33,406.51,29.79,42.08,4.35,89.8,926.12,915,351,29.200001,930.0,358,0.0,11.16985,967.250131391482,849.0847341115045,147.46838539906082,967.5083195923607,18963163.06401027,11169850.0,0.4469681481232283,0.47876258242397723,0.5890288430414328
241,2018-07-03 04:15:00+00:00,451.35,424.51,29.98,41.5,4.31,88.78,926.13,896,349,29.1,929.599976,170,1.2,11.55354,972.6984814484746,850.1706005533451,147.91549318013597,973.7988462153018,19086457.38581992,11553540.0,0.4640184071510846,0.4993233119608016,0.6053265813792967
242,2018-07-03 04:30:00+00:00,465.36,437.71,30.16,40.98,4.27,89.21,925.99,628,237,29.1,929.700012,348,1.1,8.512389,974.4501187827194,850.5177538152471,148.05908133816945,975.8220410508624,19126112.004596904,8512389.0,0.477561643259202,0.5146394628877801,0.4450663573419455
243,2018-07-03 04:45:00+00:00,471.59,443.54,30.33,40.43,4.2,89.41,925.72,779,308,30.1,929.5,72,1.6,8.398700999999999,972.49705410203,850.1306194408966,147.89897659462986,973.5831166072104,19082229.085501328,8398701.0,0.48492691881257144,0.5217315902486866,0.4401320706489857
244,2018-07-03 05:00:00+00:00,463.67,436.03,30.52,39.85,4.08,88.68,925.52,889,358,29.700001,929.400024,89,0.4,9.706113,966.848013611726,849.0042254002827,147.43535696016022,967.076108978456,18954691.73597773,9706113.0,0.4795686534721517,0.5135781271223044,0.512069156027313
245,2018-07-03 05:15:00+00:00,436.5,409.39,30.69,39.34,3.96,87.66,925.38,1105,452,29.700001,929.299988,55,1.0,9.549792,957.5284459257372,847.1240964356662,146.66872792431457,956.2951241994448,18743384.43430912,9549792.0,0.4558611306612332,0.48327039889732454,0.5095020076800769
246,2018-07-03 05:30:00+00:00,400.22,375.67,30.85,38.86,3.92,86.85,925.22,837,336,29.799999,929.099976,25,1.7,9.023985,944.580502856422,844.4658971499009,145.59986384614626,941.2539147721102,18448576.72953336,9023985.0,0.42370131374692815,0.4448610669393496,0.4891426115031397
247,2018-07-03 05:45:00+00:00,363.13,340.88,31.0,38.46,3.94,86.18,925.06,1145,486,29.799999,928.799988,349,0.0,8.071848,928.0629603678292,840.9947483236373,144.2297272532894,921.9974419236812,18071149.861704152,8071847.999999999,0.3912773330120585,0.40532952278177636,0.4466704145432174
248,2018-07-03 06:00:00+00:00,338.94,315.92,31.12,38.15,4.04,85.81,924.91,428,152,29.6,928.700012,310,0.9,5.073327,908.0510838920064,836.6641758922445,142.55936365842115,898.604208859365,17612642.493643556,5073327.0,0.373260938742858,0.37759474960559075,0.2880503026068334
249,2018-07-03 06:15:00+00:00,321.86,300.5,31.19,38.07,4.23,85.93,924.71,191,70,29.200001,928.700012,138,0.0,2.657457,884.6364493004006,831.4146511744694,140.58976121257558,871.1846279552736,17075218.70792336,2657457.0,0.36383307544532834,0.361432168143187,0.1556323843024551
250,2018-07-03 06:30:00+00:00,312.72,291.83,31.24,38.15,4.47,87.23,924.56,158,60,28.799999,928.700012,135,0.0,2.074806,857.9267528269105,825.171654581393,138.32166599992777,839.8789054116494,16461626.54606833,2074806.0,0.3645066422856874,0.3536597487077333,0.1260389423969494
251,2018-07-03 06:45:00+00:00,300.36,279.82,31.27,38.33,4.67,88.35,924.48,231,88,28.9,928.400024,311,1.4,2.629035,828.0456250437089,817.8431522607834,135.75534158657752,810.1767686645723,15879464.665825617,2629035.0,0.36273363558215205,0.34214384411789334,0.1655619414965529
252,2018-07-03 07:00:00+00:00,291.36,270.87,31.3,38.44,4.82,88.64,924.45,711,269,29.0,928.299988,174,1.2,5.300703,795.1324571340759,809.316327370161,132.8902574015268,770.896598523409,15109573.331058815,5300703.0,0.3664295142096943,0.3346898991648674,0.3508175170707185
253,2018-07-03 07:15:00+00:00,276.78,256.63,31.3,38.53,4.9,87.94,924.37,821,307,29.9,928.200012,90,1.0,9.762957,759.3422918401084,799.4533593997554,129.72468828617957,728.3217985406856,14275107.251397436,9762957.0,0.36449965051897887,0.3210068442175071,0.683914791536454
254,2018-07-03 07:30:00+00:00,265.92,243.59,31.32,38.52,4.93,87.46,924.26,497,183,29.200001,928.099976,56,2.0,6.281262,720.8458157624508,788.0859627424467,126.25519745433633,682.7142963607596,13381200.208670886,6281262.0,0.36889997026442045,0.3090906468532131,0.4694094626825629
255,2018-07-03 07:45:00+00:00,249.16,226.77,31.3,38.55,4.92,87.85,924.1,348,130,29.0,928.099976,323,2.8,4.419621,679.8295002856358,775.0082878527161,122.4759632319475,634.366561094308,12433584.597448438,4419621.0,0.36650365995490547,0.2926033225119468,0.3554583125534831
256,2018-07-03 08:00:00+00:00,237.76,219.21,31.3,38.52,4.84,88.68,923.99,362,133,29.4,928.099976,275,0.5,4.931217,636.496016116847,759.9676587743613,118.37789848387617,583.6047414897496,11438652.93319909,4931217.0,0.3735451502910151,0.28844648514850113,0.4311011994854597
257,2018-07-03 08:15:00+00:00,219.61,201.85,31.27,38.53,4.72,90.26,923.86,237,89,29.299999,928.0,335,2.0,2.8422,591.0650550074008,742.652416941106,113.94748573982332,530.7932219230687,10403547.149692146,2842200.0,0.37154962578061773,0.27179605882304314,0.2731952822537171
258,2018-07-03 08:30:00+00:00,206.94,189.44,31.26,38.49,4.57,92.31,923.8,214,79,29.299999,927.900024,86,1.2,2.216916,543.7747640663985,722.6758780254187,109.16521783537053,476.3411476133416,9336286.493221492,2216916.0,0.38056197836854977,0.26213688011506703,0.2374515822334252
259,2018-07-03 08:45:00+00:00,187.18,170.39,31.21,38.55,4.41,94.08,923.72,119,44,28.799999,927.799988,131,0.9,1.207935,494.8841860904225,699.5551040870716,104.00349328244954,419.3487302871574,8219235.113628285,1207935.0,0.37822990764509806,0.24356908984655484,0.1469644052397439
260,2018-07-03 09:00:00+00:00,173.62,157.26,31.17,38.63,4.24,96.54,923.68,87,32,28.5,927.900024,238,0.0,0.952137,444.6772765919921,672.682822817519,98.42374770342218,362.76104736777273,7110116.528408346,952137.0,0.39044045904621927,0.2337803117096398,0.1339129951240255
261,2018-07-03 09:15:00+00:00,152.88,137.22,31.08,38.84,4.1,99.88,923.58,106,39,28.4,928.099976,29,1.0,1.023192,393.4694651954978,641.2905871607303,92.37252102588845,306.1569429175828,6000676.081184623,1023192.0,0.3885434919938212,0.21397476081402045,0.170512786585542
262,2018-07-03 09:30:00+00:00,138.86,123.72,30.99,39.1,3.97,104.38,923.48,133,49,28.5,927.900024,353,1.0,1.449522,341.6185275579352,604.4017074317057,85.77608758169998,250.2694595570057,4905281.407317312,1449522.0,0.40647678272206916,0.2046982966440076,0.2955023126375007
263,2018-07-03 09:45:00+00:00,117.67,103.42,30.85,39.55,3.85,109.38,923.38,115,43,28.299999,927.799988,325,1.6,1.364256,289.5428748695255,560.7750589800784,78.53327728009236,195.98773520493825,3841359.610016789,1364256.0,0.40639922516837873,0.1844233232984672,
264,2018-07-03 10:00:00+00:00,103.55,89.95,30.71,40.07,3.75,114.13,923.26,183,69,27.799999,927.799988,25,0.8,2.330604,237.7531222812285,508.8501983327026,70.50651522191507,144.41530755882098,2830540.028152891,2330604.0,0.43553581549820786,0.17677108173432962,
265,2018-07-03 10:15:00+00:00,82.54,70.06,30.51,40.8,3.67,118.93,923.16,79,30,27.700001,927.799988,124,0.0,0.895293,186.90848927810023,446.7339271169424,61.51297467438077,96.94973838033086,1900214.8722544848,895293.0,0.4416064798276184,0.15682713075351506,
266,2018-07-03 10:30:00+00:00,68.78,57.17,30.33,41.57,3.62,123.24,923.11,55,20,27.5,928.0,306,0.9,0.554229,137.9212718417226,372.3592330804675,51.32472607108022,55.37909603973051,1085430.282378718,554229.0,0.4986902968740849,0.1535345304238648,
267,2018-07-03 10:45:00+00:00,48.76,38.71,30.09,42.54,3.53,127.22,923.16,33,12,26.9,928.200012,193,0.0,0.298431,92.15658429155664,284.2218139014908,39.7117630207217,29.86639765720188,585381.3940811567,298431.0,0.5290994710235519,0.13619644273122752,
313,2018-07-03 22:15:00+00:00,21.46,16.86,20.73,85.19,2.01,292.11,926.23,98,36,20.799999,929.400024,116,0.0,1.1795129999999998,93.54326367281703,287.23636624554786,40.10450218578399,30.1541903739089,591022.1313286145,1179512.9999999998,0.2294125643836833,0.058697302922941876,
314,2018-07-03 22:30:00+00:00,36.92,28.58,21.31,82.9,1.95,285.67,926.17,76,29,21.200001,929.400024,116,0.0,0.952137,139.43702219537656,374.92985580161394,51.66929322770483,56.78523516290157,1112990.6091928706,952137.0,0.26477903370790856,0.07622759179552371,
315,2018-07-03 22:45:00+00:00,50.32,40.52,21.99,79.19,2.05,282.8,926.29,149,56,21.1,929.400024,330,1.4,1.7621639999999998,188.49907995498523,448.8825802874419,61.81541621044828,98.616661495635,1932886.5653144456,1762163.9999999998,0.2669509050761242,0.0902685953508221,
316,2018-07-03 23:00:00+00:00,56.47,46.36,22.63,75.31,2.3,281.18,926.48,79,31,20.9,929.5,123,1.9,0.952137,239.383305600169,510.6407221667316,70.7745388493023,146.27509862657965,2866991.933080961,952137.0,0.2358978202695524,0.09078790231082037,
317,2018-07-03 23:15:00+00:00,65.24,52.53,23.16,71.36,2.6,277.01,926.64,57,21,21.1,929.599976,350,1.6,0.682128,291.1877825391868,562.2721615479651,78.77341373951108,197.986700172146,3880539.323374061,682128.0,0.22404786159330115,0.09342450790268919,
318,2018-07-03 23:30:00+00:00,91.64,79.83,23.78,67.14,2.84,278.05,926.64,118,44,21.299999,929.599976,271,0.0,1.435311,343.2592083536909,605.6603937014298,85.99332661460727,252.3650500376059,4946354.980737076,1435311.0,0.26697025970407484,0.13180653849945073,0.2901754939929763
319,2018-07-03 23:45:00+00:00,96.11,78.64,24.26,63.32,2.99,276.66,926.66,212,82,21.5,929.700012,35,1.4,2.7000900000000003,395.090512402293,642.3550439815954,92.5705364184094,308.3148407309053,6042970.878325744,2700090.0000000005,0.24326071364158178,0.12242450765631908,0.446814994539256
320,2018-07-04 00:00:00+00:00,87.58,74.0,24.54,60.3,3.09,274.38,926.63,301,118,22.0,929.799988,1,0.0,3.822759,445.8573732917671,672.1546166261918,98.93680851151834,364.6924603537783,7147972.222934054,3822759.0,0.1964305296857523,0.11009371678712122,0.5348032813746523
321,2018-07-04 00:15:00+00:00,126.75,95.72,25.03,57.34,3.12,271.19,926.69,263,102,22.200001,929.799988,326,0.0,3.566961,496.0089361032802,698.9535749194495,104.5211713690154,421.2595017679493,8256686.234651806,3566961.0,0.25553975094837367,0.13694757911644018,0.4320087864099904
322,2018-07-04 00:30:00+00:00,128.57,95.47,25.31,56.2,3.08,267.21,926.76,208,78,22.700001,929.900024,129,0.0,3.083787,544.8351147377454,722.0178458171134,109.68628162542797,478.1943042549618,9372608.36339725,3083787.0,0.23597965058086748,0.13222664862522315,0.3290212159128596
323,2018-07-04 00:45:00+00:00,126.31,109.51,25.47,55.87,3.0,264.12,926.67,92,35,22.700001,929.799988,213,0.0,1.321623,592.0524533462353,741.9500823891893,114.47068112009332,532.5922797738425,10438808.683567312,1321623.0,0.2133425835601314,0.14759753061467634,0.1266066885659556
324,2018-07-04 01:00:00+00:00,135.02,107.64,25.69,55.51,2.9,261.42,926.54,180,66,22.700001,929.700012,31,0.0,2.629035,637.4023147380606,759.2298569958472,118.90198282297932,585.3365523711894,11472596.42647531,2629035.0,0.2118285372959247,0.14177524633437694,0.2291578037150314
325,2018-07-04 01:15:00+00:00,154.16,128.02,25.96,55.07,2.78,257.53,926.3,298,110,23.0,929.799988,7,1.0,4.334355,680.6469088907703,774.2413736276194,122.9997245616006,636.0191050396377,12465974.458776897,4334355.0,0.22649041373188616,0.16534895235600358,0.3476948404100345
